latitude,longitude,name,url
31.259677892293986,34.785072340702555,Bersabée,https://fr.mariavaltorta.wiki/wiki/Bersabée
31.79714623414411,35.244562905138665,Nobé,https://fr.mariavaltorta.wiki/wiki/Nobé
31.773823463329173,35.23439463558212,Ophel (quartier),https://fr.mariavaltorta.wiki/wiki/Ophel_(quartier)
32.45509177972282,35.61459490162224,Pella,https://fr.mariavaltorta.wiki/wiki/Pella
32.503889,35.504167,"Betsean, Bet-Shéan, Betscan","https://fr.mariavaltorta.wiki/wiki/Betsean,_Bet-Shéan,_Betscan"
32.927391870086105,35.07268327670572,Ptolémaïs,https://fr.mariavaltorta.wiki/wiki/Ptolémaïs
31.958731326461386,35.93727352573342,Philadelphie (Rabbath Ammon),https://fr.mariavaltorta.wiki/wiki/Philadelphie_(Rabbath_Ammon)
31.858280257824436,35.229933875953236,Rama,https://fr.mariavaltorta.wiki/wiki/Rama
32.04436828794804,35.72607556115476,"Ramot, Ramoth","https://fr.mariavaltorta.wiki/wiki/Ramot,_Ramoth"
31.901687664884452,35.25605520052573,Bétaven,https://fr.mariavaltorta.wiki/wiki/Bétaven
31.75717009316411,34.97473619436593,"Betsames, Beth Shemesh","https://fr.mariavaltorta.wiki/wiki/Betsames,_Beth_Shemesh"
32.000389542225754,34.83216588315003,Bettegon,https://fr.mariavaltorta.wiki/wiki/Bettegon
31.788183917258024,35.23322455018412,"Bézéta, Bezetha","https://fr.mariavaltorta.wiki/wiki/Bézéta,_Bezetha"
36.1201195641844,35.93852406831713,Séleucie,https://fr.mariavaltorta.wiki/wiki/Séleucie
32.975196396656465,35.49529656982274,Séphet,https://fr.mariavaltorta.wiki/wiki/Séphet
32.76003537019095,35.27789791484924,Sephoris,https://fr.mariavaltorta.wiki/wiki/Sephoris
32.219179345991236,35.280483245923676,Sichem,https://fr.mariavaltorta.wiki/wiki/Sichem
32.05743548243147,35.29611452996141,Silo,https://fr.mariavaltorta.wiki/wiki/Silo
31.770278,35.235000,Siloan (lieu-dit),https://fr.mariavaltorta.wiki/wiki/Siloan_(lieu-dit)
31.68760261839135,34.97362622317574,"Soco, Soko","https://fr.mariavaltorta.wiki/wiki/Soco,_Soko"
33.164167,35.168889,Cap Blanc,https://fr.mariavaltorta.wiki/wiki/Cap_Blanc
32.2192537677712,35.30059389137854,Sychar,https://fr.mariavaltorta.wiki/wiki/Sychar
32.72674496808377,35.56849091340708,Tarichée,https://fr.mariavaltorta.wiki/wiki/Tarichée
31.645490353497042,35.213175544133506,Tecua,https://fr.mariavaltorta.wiki/wiki/Tecua
32.1463400360186,35.490635242751125,Tersa,https://fr.mariavaltorta.wiki/wiki/Tersa
32.783180010361306,35.542635238618644,Tibériade (cité),https://fr.mariavaltorta.wiki/wiki/Tibériade_(cité)
33.27446249093701,35.19359526046758,Tyr,https://fr.mariavaltorta.wiki/wiki/Tyr
42.33226901469872,12.237384384782533,Caprarola,https://fr.mariavaltorta.wiki/wiki/Caprarola
32.68625780375328,35.32194523438416,Caslot-Thabor,https://fr.mariavaltorta.wiki/wiki/Caslot-Thabor
32.70973136489378,35.21412691268933,Semeron,https://fr.mariavaltorta.wiki/wiki/Semeron
32.825278,34.955556,"Sicaminon, Sycaminon","https://fr.mariavaltorta.wiki/wiki/Sicaminon,_Sycaminon"
31.691944,34.947222,Térébinthe (vallée),https://fr.mariavaltorta.wiki/wiki/T%C3%A9r%C3%A9binthe%20(vall%C3%A9e)
31.916944,35.261667,"Aï, Et-Tell",https://fr.mariavaltorta.wiki/wiki/A%C3%AF%2C%20Et-Tell
